🇨🇳央视频道,#genre#
河北卫视,http://106.115.27.26:9901/tsfile/live/1040_1.m3u8
辽宁卫视,http://106.115.27.26:9901/tsfile/live/1042_1.m3u8
黑龙江卫视,http://106.115.27.26:9901/tsfile/live/1013_1.m3u8
广东卫视,http://106.115.27.26:9901/tsfile/live/1050_1.m3u8
安徽卫视,http://106.115.27.26:9901/tsfile/live/1041_1.m3u8
深圳卫视,http://106.115.27.26:9901/tsfile/live/1014_1.m3u8
天津卫视,http://106.115.27.26:9901/tsfile/live/1018_1.m3u8
重庆卫视,http://106.115.27.26:9901/tsfile/live/1048_1.m3u8
东南卫视,http://106.115.27.26:9901/tsfile/live/1049_1.m3u8
江西卫视,http://106.115.27.26:9901/tsfile/live/1060_1.m3u8
湖北卫视,http://106.115.27.26:9901/tsfile/live/1046_1.m3u8
四川卫视,http://106.115.27.26:9901/tsfile/live/1059_1.m3u8
贵州卫视,http://106.115.27.26:9901/tsfile/live/1061_1.m3u8
吉林卫视,http://106.115.27.26:9901/tsfile/live/1052_1.m3u8
河南卫视,http://106.115.27.26:9901/tsfile/live/1045_1.m3u8
广西卫视,http://106.115.27.26:9901/tsfile/live/1051_1.m3u8
山西卫视,http://106.115.27.26:9901/tsfile/live/1054_1.m3u8
云南卫视,http://106.115.27.26:9901/tsfile/live/1044_1.m3u8
宁夏卫视,http://106.115.27.26:9901/tsfile/live/1063_1.m3u8
陕西卫视,http://106.115.27.26:9901/tsfile/live/1053_1.m3u8
甘肃卫视,http://106.115.27.26:9901/tsfile/live/1057_1.m3u8
青海卫视,http://106.115.27.26:9901/tsfile/live/1062_1.m3u8
内蒙古卫视,http://106.115.27.26:9901/tsfile/live/1055_1.m3u8
新疆卫视,http://106.115.27.26:9901/tsfile/live/1056_1.m3u8
西藏卫视,http://106.115.27.26:9901/tsfile/live/1064_1.m3u8
安徽卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-anhuistv/1.m3u8
北京卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-beijingstv/1.m3u8
重庆卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-chongqingstv/1.m3u8
东方卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-dongfangstv/1.m3u8
广东卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-guangdongstv/1.m3u8
黑龙江卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-heilongjiangstv/1.m3u8
湖北卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-hubeistv/1.m3u8
湖南卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-hunanstv/1.m3u8
江苏卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-jiangsustv/1.m3u8
江西卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-jiangxistv/1.m3u8
辽宁卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-liaoningstv/1.m3u8
山东卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-shandongstv/1.m3u8
深圳卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-shenzhenstv/1.m3u8
天津卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-tianjinstv/1.m3u8
浙江卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-zhejiangstv/1.m3u8
北京卫视,http://my.1024.net:84/live/100021/index.m3u8
湖南卫视,http://my.1024.net:84/live/100051/index.m3u8
江苏卫视,http://my.1024.net:84/live/100052/index.m3u8
东方卫视,http://my.1024.net:84/live/100053/index.m3u8
浙江卫视,http://my.1024.net:84/live/100054/index.m3u8
黑龙江卫视,http://my.1024.net:84/live/100055/index.m3u8
深圳卫视,http://my.1024.net:84/live/100056/index.m3u8
湖北卫视,http://my.1024.net:84/live/100057/index.m3u8
天津卫视,http://my.1024.net:84/live/100058/index.m3u8
山东卫视,http://my.1024.net:84/live/100064/index.m3u8
安徽卫视,http://my.1024.net:84/live/100065/index.m3u8
东南卫视,http://my.1024.net:84/live/100066/index.m3u8
河北卫视,http://my.1024.net:84/live/100067/index.m3u8
广东卫视,http://my.1024.net:84/live/100071/index.m3u8
辽宁卫视,http://my.1024.net:84/live/100072/index.m3u8
湖南卫视,http://110.81.206.138:50080/tsfile/live/1022_1.m3u8
江苏卫视,http://110.81.206.138:50080/tsfile/live/1023_1.m3u8
安徽卫视,http://110.81.206.138:50080/tsfile/live/1031_1.m3u8
北京卫视,http://110.81.206.138:50080/tsfile/live/1017_1.m3u8
重庆卫视,http://110.81.206.138:50080/tsfile/live/1035_1.m3u8
东方卫视,http://110.81.206.138:50080/tsfile/live/1018_1.m3u8
东南卫视,http://110.81.206.138:50080/tsfile/live/1038_1.m3u8
广东卫视,http://110.81.206.138:50080/tsfile/live/1020_1.m3u8
贵州卫视,http://110.81.206.138:50080/tsfile/live/1030_1.m3u8
海峡卫视,http://110.81.206.138:50080/tsfile/live/1045_1.m3u8
河北卫视,http://110.81.206.138:50080/tsfile/live/1026_1.m3u8
黑龙江卫视,http://110.81.206.138:50080/tsfile/live/1029_1.m3u8
湖北卫视,http://110.81.206.138:50080/tsfile/live/1028_1.m3u8
山东卫视,http://110.81.206.138:50080/tsfile/live/1027_1.m3u8
深圳卫视,http://110.81.206.138:50080/tsfile/live/1021_1.m3u8
四川卫视,http://110.81.206.138:50080/tsfile/live/1032_1.m3u8
天津卫视,http://110.81.206.138:50080/tsfile/live/1019_1.m3u8
云南卫视,http://110.81.206.138:50080/tsfile/live/1036_1.m3u8
安徽卫视,http://121.51.249.45/live1.ahtv.cn/ahws/hd/live.m3u8
深圳卫视,http://tv.a1.gs/sjtv/p/bjcd.php?id=szws
深圳卫视,http://yfsl.vsd.gehua.net.cn/live/ShenZhenHD_1200.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
湖南卫视,http://120.84.96.120:808/hls/126/index.m3u8
江苏卫视,http://yfsl.vsd.gehua.net.cn/live/JiangSuHD_1200.m3u8
四川卫视,http://hls.yun.gehua.net.cn:8088/live/SiChuan_2000.m3u8
四川卫视,http://yfsl.vsd.gehua.net.cn/live/SiChuan_800.m3u8
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
河南卫视,http://yfsl.vsd.gehua.net.cn/live/HeNanHD_6000.m3u8
江西卫视,https://jxtv2-live.jxtvcn.com.cn/live-jxtv/tv_jxtv1.m3u8
江西卫视,http://tv.a1.gs/sjtv/jx/jxtv.php?id=jxws
江西卫视,http://yfsl.vsd.gehua.net.cn/live/JiangXi_800.m3u8
江西卫视,http://yfsl.vsd.gehua.net.cn/live/JiangXiHD_6000.m3u8
辽宁卫视,http://yfsl.vsd.gehua.net.cn/live/LiaoNing_800.m3u8
辽宁卫视,http://yfsl.vsd.gehua.net.cn/live/LiaoNingHD_1200.m3u80
新疆卫视,http://222.175.159.226:808/hls/68/index.m3u8
兵团卫视,http://222.175.159.226:808/hls/76/index.m3u8
河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.m3u8
河北卫视,http://115.149.139.141:10001/tsfile/live/1033_1.m3u8
浙江卫视,http://222.175.159.226:808/hls/42/index.m3u8
山东卫视,http://204bae1.123nat.com:55/bestv.php?id=39
山东卫视,http://lu1.cc/c/tv/sjtv/p/migu.php?id=sdws
天津卫视,http://115.149.139.141:10001/tsfile/live/1036_1.m3u8
天津卫视,http://115.149.139.141:10001/tsfile/live/1036_1.m3u8?blog.ntnas.top
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
云南卫视,http://yfsl.vsd.gehua.net.cn/live/YunNan_2000.m3u8
西藏卫视,http://117.169.120.140:8080/live/xizangstv/.m3u8
陕西卫视,http://lu1.cc/c/tv/sjtv/sx/sxxl.php?id=sxws
内蒙古卫视,http://117.169.120.140:8080/live/neimenggustv/.m3u8
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
江苏卫视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000043/main.m3u8?IASHttpSessionId=OTT
浙江卫视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000042/main.m3u8?IASHttpSessionId=OTT
安徽卫视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001007000000063659/main.m3u8?IASHttpSessionId=OTT
北京卫视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000062/main.m3u8?IASHttpSessionId=OTT
天津卫视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000063/main.m3u8?IASHttpSessionId=OTT
东方卫视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000064/main.m3u8?IASHttpSessionId=OTT
深圳卫视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000065/main.m3u8?IASHttpSessionId=OTT
辽宁卫视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001007000000063293/main.m3u8?IASHttpSessionId=OTT
湖北卫视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000066/main.m3u8?IASHttpSessionId=OTT
山东卫视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000067/main.m3u8?IASHttpSessionId=OTT
黑龙江卫视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000068/main.m3u8?IASHttpSessionId=OTT
贵州卫视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001007000000062998/main.m3u8?IASHttpSessionId=OTT
河北卫视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001007000000063290/main.m3u8?IASHttpSessionId=OTT
甘肃卫视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000000045000000287932/main.m3u8?IASHttpSessionId=OTT
湖南卫视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000000002000000027982/main.m3u8?IASHttpSessionId=OTT
安徽卫视,http://[2409:8087:5050:20::3023]/0000000000001001/1/index.m3u8?Contentid=1000000001000020780&livemode=1&stbId=2&channel-id=ystenlive
安徽卫视,http://[2409:8087:5050:20::3023]/0000000000001001/1/index.m3u8?Contentid=1000000001000030159&livemode=1&stbId=2&channel-id=ystenlive
北京卫视,http://[2409:8087:5050:20::3023]/0000000000001001/1/index.m3u8?Contentid=1000000001000021288&livemode=1&stbId=2&channel-id=ystenlive
东方卫视,http://[2409:8087:5050:20::3023]/0000000000001001/1/index.m3u8?Contentid=1000000001000030202&livemode=1&stbId=2&channel-id=ystenlive
湖北卫视,http://[2409:8087:5050:20::3023]/0000000000001001/1/index.m3u8?Contentid=1000000001000010355&livemode=1&stbId=2&channel-id=ystenlive
湖南卫视,http://[2409:8087:5050:20::3023]/0000000000001001/1/index.m3u8?Contentid=1000000001000032695&livemode=1&stbId=2&channel-id=ystenlive
江苏卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/jswshd8m/8000000/mnf.m3u8
广西卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/gxwshd8m/8000000/mnf.m3u8
四川卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/scwshd/8000000/mnf.m3u8
上海卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/dfwshd8m/8000000/mnf.m3u8
湖南卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/hunanwshd8m/8000000/mnf.m3u8
浙江卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/zjwshd8m/8000000/mnf.m3u8
北京卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/bjwshd8m/8000000/mnf.m3u8
天津卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/tjwshd8m/8000000/mnf.m3u8
辽宁卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/lnwshd8m/8000000/mnf.m3u8
安徽卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/ahwshd8m/8000000/mnf.m3u8
黑龙江卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/hljwshd8m/8000000/mnf.m3u8
广东卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/gdwshd8m/8000000/mnf.m3u8
深圳卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/szwshd8m/8000000/mnf.m3u8
湖北卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/hubeiws8m/8000000/mnf.m3u8
吉林卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/jlwshd8m/8000000/mnf.m3u8
山东卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/sdws8m/8000000/mnf.m3u8
江西卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/jxws8m/8000000/mnf.m3u8
河南卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/hnwshd8m/8000000/mnf.m3u8
河北卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/hbwshd8m/8000000/mnf.m3u8
甘肃卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/gswshd8m/8000000/mnf.m3u8
重庆卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/cqws8m/8000000/mnf.m3u8
东南卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/dnwshd8m/8000000/mnf.m3u8
云南卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/ynwshd8m/8000000/mnf.m3u8
贵州卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/gzwshd8m/8000000/mnf.m3u8
海南卫视,http://219.151.26.108/liveplay-kk.rtxapp.com/live/program/live/hainanwshd8m/8000000/mnf.m3u8
江苏卫视,http://61.156.216.23/liveplay-kk.rtxapp.com/live/program/live/jswshd8m/8000000/mnf.m3u8
广西卫视,http://61.156.216.23/liveplay-kk.rtxapp.com/live/program/live/gxwshd8m/8000000/mnf.m3u8
四川卫视,http://61.156.216.23/liveplay-kk.rtxapp.com/live/program/live/scwshd/8000000/mnf.m3u8
东方卫视,http://61.156.216.23/liveplay-kk.rtxapp.com/live/program/live/dfwshd8m/8000000/mnf.m3u8
湖南卫视,http://61.156.216.23/liveplay-kk.rtxapp.com/live/program/live/hunanwshd8m/8000000/mnf.m3u8
浙江卫视,http://61.156.216.23/liveplay-kk.rtxapp.com/live/program/live/zjwshd8m/8000000/mnf.m3u8
东方卫视,http://61.156.216.23/liveplay-kk.rtxapp.com/live/program/live/dfwshd8m/8000000/mnf.m3u8
山东卫视,http://61.156.216.23/liveplay-kk.rtxapp.com/live/program/live/sdwshd8m/8000000/mnf.m3u8
北京卫视,http://61.156.216.23/liveplay-kk.rtxapp.com/live/program/live/bjwshd8m/8000000/mnf.m3u8
天津卫视,http://61.156.216.23/liveplay-kk.rtxapp.com/live/program/live/tjwshd8m/8000000/mnf.m3u8
辽宁卫视,http://61.156.216.23/liveplay-kk.rtxapp.com/live/program/live/lnwshd8m/8000000/mnf.m3u8
安徽卫视,http://61.156.216.23/liveplay-kk.rtxapp.com/live/program/live/ahwshd8m/8000000/mnf.m3u8
黑龙江卫视,http://61.156.216.23/liveplay-kk.rtxapp.com/live/program/live/hljwshd8m/8000000/mnf.m3u8
广东卫视,http://61.156.216.23/liveplay-kk.rtxapp.com/live/program/live/gdwshd8m/8000000/mnf.m3u8
深圳卫视,http://61.156.216.23/liveplay-kk.rtxapp.com/live/program/live/szwshd8m/8000000/mnf.m3u8
湖北卫视,http://61.156.216.23/liveplay-kk.rtxapp.com/live/program/live/hubeiws8m/8000000/mnf.m3u8
河南卫视,http://61.156.216.23/liveplay-kk.rtxapp.com/live/program/live/hnwshd8m/8000000/mnf.m3u8
河北卫视,http://61.156.216.23/liveplay-kk.rtxapp.com/live/program/live/hbwshd8m/8000000/mnf.m3u8
江苏卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/jswshd8m/8000000/mnf.m3u8
广西卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/gxwshd8m/8000000/mnf.m3u8
四川卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/scwshd/8000000/mnf.m3u8
上海卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/dfwshd8m/8000000/mnf.m3u8
湖南卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/hunanwshd8m/8000000/mnf.m3u8
浙江卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/zjwshd8m/8000000/mnf.m3u8
北京卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/bjwshd8m/8000000/mnf.m3u8
天津卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/tjwshd8m/8000000/mnf.m3u8
辽宁卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/lnwshd8m/8000000/mnf.m3u8
安徽卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/ahwshd8m/8000000/mnf.m3u8
黑龙江卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/hljwshd8m/8000000/mnf.m3u8
广东卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/gdwshd8m/8000000/mnf.m3u8
深圳卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/szwshd8m/8000000/mnf.m3u8
湖北卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/hubeiws8m/8000000/mnf.m3u8
吉林卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/jlwshd8m/8000000/mnf.m3u8
山东卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/sdws8m/8000000/mnf.m3u8
江西卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/jxws8m/8000000/mnf.m3u8
河南卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/hnwshd8m/8000000/mnf.m3u8
河北卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/hbwshd8m/8000000/mnf.m3u8
甘肃卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/gswshd8m/8000000/mnf.m3u8
重庆卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/cqws8m/8000000/mnf.m3u8
东南卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/dnwshd8m/8000000/mnf.m3u8
云南卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/ynwshd8m/8000000/mnf.m3u8
贵州卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/gzwshd8m/8000000/mnf.m3u8
海南卫视,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/hainanwshd8m/8000000/mnf.m3u8
江苏卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/jswshd8m/8000000/mnf.m3u8
广西卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/gxwshd8m/8000000/mnf.m3u8
四川卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/scwshd/8000000/mnf.m3u8
上海卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/dfwshd8m/8000000/mnf.m3u8
湖南卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/hunanwshd8m/8000000/mnf.m3u8
浙江卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/zjwshd8m/8000000/mnf.m3u8
北京卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/bjwshd8m/8000000/mnf.m3u8
天津卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/tjwshd8m/8000000/mnf.m3u8
辽宁卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/lnwshd8m/8000000/mnf.m3u8
安徽卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/ahwshd8m/8000000/mnf.m3u8
黑龙江卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/hljwshd8m/8000000/mnf.m3u8
广东卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/gdwshd8m/8000000/mnf.m3u8
深圳卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/szwshd8m/8000000/mnf.m3u8
湖北卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/hubeiws8m/8000000/mnf.m3u8
吉林卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/jlwshd8m/8000000/mnf.m3u8
山东卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/sdws8m/8000000/mnf.m3u8
江西卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/jxws8m/8000000/mnf.m3u8
河南卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/hnwshd8m/8000000/mnf.m3u8
河北卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/hbwshd8m/8000000/mnf.m3u8
甘肃卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/gswshd8m/8000000/mnf.m3u8
重庆卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/cqws8m/8000000/mnf.m3u8
东南卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/dnwshd8m/8000000/mnf.m3u8
云南卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/ynwshd8m/8000000/mnf.m3u8
贵州卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/gzwshd8m/8000000/mnf.m3u8
海南卫视,http://[240e:f7:c000:311:20::]/liveplay-kk.rtxapp.com/live/program/live/hainanwshd8m/8000000/mnf.m3u8
北京卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/ws_w/2018/bjws/bjws711/1000/index.m3u8?ProgramID=&encrypt=
东方卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd_r4/dfl/dongfangwshd/3000/index.m3u8?ProgramID=&encrypt=
天津卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd-tianjinhd-1200/index.m3u8?ProgramID=&encrypt=
黑龙江卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd-heilongjianghd-1200/index.m3u8?ProgramID=&encrypt=
辽宁卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd_r2/2018/ocn/liaoningwshd/2000/index.m3u8?ProgramID=&encrypt=
安徽卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd_r2/2018/ocn/anhuiwshd/2000/index.m3u8?ProgramID=&encrypt=
湖北卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd_r2/2018/ocn/hubeiwshd/2000/index.m3u8?ProgramID=&encrypt=
湖南卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd-hunanhd-2500/index.m3u8?ProgramID=&encrypt=
江西卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/migu/kailu/jxwshd/51/20190820/index.m3u8?ProgramID=&encrypt=
江苏卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd_r2/cctv/jiangsuhd/2500/index.m3u8?ProgramID=&encrypt=
浙江卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd_r2/cctv/zhejianghd/2500/index.m3u8?ProgramID=&encrypt=
广东卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/ws_w/2018/gdws/gdws711/1000/index.m3u8?ProgramID=&encrypt=
北京卫视,http://222.128.98.255:4000/rtp/239.3.1.241:8000
湖南卫视,http://222.128.98.255:4000/rtp/239.3.1.132:8012
东方卫视,http://222.128.98.255:4000/rtp/239.3.1.136:8032
浙江卫视,http://222.128.98.255:4000/rtp/239.3.1.137:8036
江苏卫视,http://222.128.98.255:4000/rtp/239.3.1.135:8028
深圳卫视,http://222.128.98.255:4000/rtp/239.3.1.134:8020
广东卫视,http://222.128.98.255:4000/rtp/239.3.1.142:8048
安徽卫视,http://222.128.98.255:4000/rtp/239.3.1.211:8064
天津卫视,http://222.128.98.255:4000/rtp/239.3.1.141:1234
重庆卫视,http://222.128.98.255:4000/rtp/239.3.1.122:8160
山东卫视,http://222.128.98.255:4000/rtp/239.3.1.209:8052
黑龙江卫视,http://222.128.98.255:4000/rtp/239.3.1.133:8016
河北卫视,http://222.128.98.255:4000/rtp/239.3.1.148:8072
辽宁卫视,http://222.128.98.255:4000/rtp/239.3.1.210:8056
湖北卫视,http://222.128.98.255:4000/rtp/239.3.1.138:8044
吉林卫视,http://222.128.98.255:4000/rtp/239.3.1.240:8172
贵州卫视,http://222.128.98.255:4000/rtp/239.3.1.149:8076
东南卫视,http://222.128.98.255:4000/rtp/239.3.1.156:8148
江西卫视,http://222.128.98.255:4000/rtp/239.3.1.123:8164
北京卫视,http://222.129.37.201:8888/rtp/239.3.1.241:8000
湖南卫视,http://222.129.37.201:8888/rtp/239.3.1.132:8012
东方卫视,http://222.129.37.201:8888/rtp/239.3.1.136:8032
浙江卫视,http://222.129.37.201:8888/rtp/239.3.1.137:8036
江苏卫视,http://222.129.37.201:8888/rtp/239.3.1.135:8028
深圳卫视,http://222.129.37.201:8888/rtp/239.3.1.134:8020
广东卫视,http://222.129.37.201:8888/rtp/239.3.1.142:8048
安徽卫视,http://222.129.37.201:8888/rtp/239.3.1.211:8064
天津卫视,http://222.129.37.201:8888/rtp/239.3.1.141:1234
重庆卫视,http://222.129.37.201:8888/rtp/239.3.1.122:8160
山东卫视,http://222.129.37.201:8888/rtp/239.3.1.209:8052
黑龙江卫视,http://222.129.37.201:8888/rtp/239.3.1.133:8016
河北卫视,http://222.129.37.201:8888/rtp/239.3.1.148:8072
辽宁卫视,http://222.129.37.201:8888/rtp/239.3.1.210:8056
湖北卫视,http://222.129.37.201:8888/rtp/239.3.1.138:8044
吉林卫视,http://222.129.37.201:8888/rtp/239.3.1.240:8172
贵州卫视,http://222.129.37.201:8888/rtp/239.3.1.149:8076
东南卫视,http://222.129.37.201:8888/rtp/239.3.1.156:8148
江西卫视,http://222.129.37.201:8888/rtp/239.3.1.123:8164
湖南卫视,http://www.dyc.com.cn:8002/udp/239.3.1.132:8012
东方卫视,http://www.dyc.com.cn:8002/udp/239.3.1.136:8032
浙江卫视,http://www.dyc.com.cn:8002/udp/239.3.1.137:8036
江苏卫视,http://www.dyc.com.cn:8002/udp/239.3.1.135:8028
深圳卫视,http://www.dyc.com.cn:8002/udp/239.3.1.134:8020
广东卫视,http://www.dyc.com.cn:8002/udp/239.3.1.142:8048
